uniprot_acc	pathway_id	pathway_name
P22607	hsa04010	MAPK signaling pathway
P21802	hsa04010	MAPK signaling pathway
S4R381	hsa04010	MAPK signaling pathway
D2CGD1	hsa04010	MAPK signaling pathway
P22455	hsa04010	MAPK signaling pathway
J3KPQ0	hsa04010	MAPK signaling pathway
O43915	hsa04010	MAPK signaling pathway
P62070	hsa04010	MAPK signaling pathway
O14807	hsa04010	MAPK signaling pathway
Q9NYJ8	hsa04010	MAPK signaling pathway
P21333	hsa04010	MAPK signaling pathway
Q60FE5	hsa04010	MAPK signaling pathway
Q9UPT6	hsa04010	MAPK signaling pathway
A0A087WYG2	hsa04010	MAPK signaling pathway
E9PFH7	hsa04010	MAPK signaling pathway
O75369	hsa04010	MAPK signaling pathway
Q14315	hsa04010	MAPK signaling pathway
P17948	hsa04010	MAPK signaling pathway
P36888	hsa04010	MAPK signaling pathway
P49771	hsa04010	MAPK signaling pathway
M0QYM9	hsa04010	MAPK signaling pathway
P35916	hsa04010	MAPK signaling pathway
P01100	hsa04010	MAPK signaling pathway
Q13387	hsa04010	MAPK signaling pathway
Q68DD2	hsa04010	MAPK signaling pathway
Q8IV61	hsa04010	MAPK signaling pathway
Q9NP95	hsa04010	MAPK signaling pathway
Q9NSA1	hsa04010	MAPK signaling pathway
Q9HCT0	hsa04010	MAPK signaling pathway
K7ELB9	hsa04010	MAPK signaling pathway
Q9UF02	hsa04010	MAPK signaling pathway
Q9UBN1	hsa04010	MAPK signaling pathway
Q9UK32	hsa04010	MAPK signaling pathway
Q03113	hsa04010	MAPK signaling pathway
E9PC54	hsa04010	MAPK signaling pathway
Q86XP0	hsa04010	MAPK signaling pathway
Q15389	hsa04010	MAPK signaling pathway
B4DTQ9	hsa04010	MAPK signaling pathway
O15123	hsa04010	MAPK signaling pathway
Q9HBH9	hsa04010	MAPK signaling pathway
P62993	hsa04010	MAPK signaling pathway
P14210	hsa04010	MAPK signaling pathway
P22736	hsa04010	MAPK signaling pathway
F5GXF0	hsa04010	MAPK signaling pathway
P01112	hsa04010	MAPK signaling pathway
P0DMV9	hsa04010	MAPK signaling pathway
P0DMV8	hsa04010	MAPK signaling pathway
P0DMV9	hsa04010	MAPK signaling pathway
P0DMV8	hsa04010	MAPK signaling pathway
P34931	hsa04010	MAPK signaling pathway
P54652	hsa04010	MAPK signaling pathway
P17066	hsa04010	MAPK signaling pathway
P11142	hsa04010	MAPK signaling pathway
P04792	hsa04010	MAPK signaling pathway
P05019	hsa04010	MAPK signaling pathway
P08069	hsa04010	MAPK signaling pathway
C9J5X1	hsa04010	MAPK signaling pathway
P01344	hsa04010	MAPK signaling pathway
P25445	hsa04010	MAPK signaling pathway
Q59FU8	hsa04010	MAPK signaling pathway
K9J972	hsa04010	MAPK signaling pathway
O14920	hsa04010	MAPK signaling pathway
P01583	hsa04010	MAPK signaling pathway
P01584	hsa04010	MAPK signaling pathway
P14778	hsa04010	MAPK signaling pathway
B8ZZW4	hsa04010	MAPK signaling pathway
Q9NPH3	hsa04010	MAPK signaling pathway
P48023	hsa04010	MAPK signaling pathway
P01308	hsa04010	MAPK signaling pathway
P06213	hsa04010	MAPK signaling pathway
P51617	hsa04010	MAPK signaling pathway
D3YTB5	hsa04010	MAPK signaling pathway
P10398	hsa04010	MAPK signaling pathway
P05412	hsa04010	MAPK signaling pathway
P17535	hsa04010	MAPK signaling pathway
P15514	hsa04010	MAPK signaling pathway
P35968	hsa04010	MAPK signaling pathway
