uniprot_acc	gene_id
Q9BZ67	hsa:83786
Q8TET4	hsa:2595
P43694	hsa:2626
Q9H2C0	hsa:8139
Q6ZQY3	hsa:339896
Q9BWX5	hsa:140628
Q99543	hsa:27000
Q92908	hsa:2627
P21217	hsa:2525
P04406	hsa:2597
Q96PD7	hsa:84649
O43903	hsa:2620
Q6UWP2	hsa:79154
Q92782	hsa:8193
P59022	NA
P21728	hsa:1812
Q6RFH8	NA
P56555	NA
Q9BQC3	hsa:1802
Q5SXM8	hsa:728489
O00429	hsa:10059
O00148	hsa:10212
Q9H410	hsa:79980
P27487	hsa:1803
Q7Z7J5	hsa:151871
P01911	hsa:3123
A6NC42	hsa:340168
Q1HG44	hsa:405753
Q96AV8	hsa:144455
Q8IVF4	hsa:196385
Q9HDB8	NA
Q6IA86	hsa:55250
Q15717	hsa:1994
Q8N0W7	hsa:158521
P20930	hsa:2312
A6NHQ2	NA
Q9Y324	hsa:51077
O14526	hsa:23149
Q99581	hsa:54738
P05230	hsa:2246
O00602	hsa:2219
Q8NCQ5	hsa:201456
O75426	hsa:26261
Q8NI29	hsa:126433
Q9BQS8	hsa:79443
P30049	hsa:513
O14874	hsa:10295
P46379	hsa:7917
Q9H0E9	hsa:10902
P20749	hsa:602
P30043	hsa:645
Q96KX2	hsa:93661
O15234	hsa:22794
P29466	hsa:834
Q9BV19	hsa:79078
Q3SXM0	hsa:285429
Q9UPW5	hsa:23287
Q96GG9	hsa:54165
P0DP23	hsa:801
P0DP23	hsa:805
P0DP23	hsa:808
Q8NDD1	hsa:128061
Q5U5Z8	hsa:79841
Q6PH85	hsa:55208
Q8NDL9	hsa:60509
Q8NEQ5	hsa:128346
P07339	hsa:1509
O75976	hsa:1362
P0DP25	hsa:801
P0DP25	hsa:805
P0DP25	hsa:808
Q9UBX1	hsa:8722
A6NLC5	hsa:285382
P0DN24	NA
P55212	hsa:839
Q8IW40	hsa:388389
Q8N907	hsa:199699
Q8IYE0	hsa:57639
Q6ZP82	hsa:285025
Q13166	NA
P16152	hsa:873
M0R2J8	hsa:341019
A0A0D9SF12	NA
A0A1B0GTI1	NA
A0A1B0GUA6	NA
Q13698	hsa:779
Q5SR53	NA
O75493	hsa:770
Q96M83	hsa:79741
P35218	hsa:763
O95992	hsa:9023
Q96CB5	NA
O15432	hsa:1318
Q6PB30	hsa:158511
P0DML3	hsa:1442
P0DML3	hsa:1443
Q86X45	hsa:23639
Q15828	hsa:1474
Q9GZS0	hsa:64446
Q7Z478	hsa:54505
Q9NPF5	hsa:55929
Q14147	hsa:9704
O43143	hsa:1665
Q8NCM8	hsa:79659
Q9H5J4	hsa:79071
O60739	hsa:10289
Q5JVL4	hsa:114327
Q8N3T1	hsa:117248
Q15006	hsa:9694
P78545	hsa:1999
P55199	hsa:8178
Q6ZVH7	hsa:339768
Q8WW52	hsa:338094
C9JC47	NA
P0CG42	NA
P0CG43	NA
Q96RQ1	hsa:51290
P07359	hsa:2811
Q96MY7	hsa:145483
Q6J272	hsa:401565
Q9NVM1	hsa:55194
Q9BTA0	hsa:84734
A8MTA8	hsa:730112
A1L162	hsa:285141
P22794	hsa:2123
O60447	hsa:7813
A8MZ36	hsa:645027
O95718	hsa:2103
Q92817	hsa:2125
O76042	NA
Q5FWF5	hsa:114799
Q1W209	NA
O75477	hsa:10613
Q96J88	hsa:94240
Q7Z2K6	hsa:79956
Q9NQ30	hsa:11082
Q7L775	hsa:9852
Q99502	hsa:2138
Q3ZCQ3	hsa:400451
A6PVY3	hsa:400823
Q8N9Y4	hsa:90050
Q86X51	hsa:340602
Q8TCP9	hsa:221786
Q14315	hsa:2318
Q96DP5	hsa:123263
Q4L180	hsa:11259
Q5VT28	NA
Q9BX63	hsa:83990
Q96CU9	hsa:55572
P51116	hsa:9513
O60883	hsa:9283
P02792	hsa:2512
Q9BWH2	hsa:65991
Q6IN97	NA
Q6P9A2	hsa:374378
O75311	hsa:8001
Q3MIP1	hsa:162073
Q9NZD1	hsa:55507
P14672	hsa:6517
P61296	hsa:9464
P38484	hsa:3460
P0CG29	hsa:2953
O60565	hsa:26585
Q16661	hsa:2981
P25092	hsa:2984
Q14641	hsa:3641
P05111	hsa:3623
Q9UJM8	hsa:54363
P48058	hsa:2893
O43424	hsa:2895
Q75QN2	hsa:55656
P09211	hsa:2950
Q9C0E4	hsa:80852
Q5TC63	hsa:79774
P08263	hsa:2938
Q99877	hsa:8341
Q9P266	hsa:57608
P58166	hsa:83729
P0DPK5	NA
Q5VZ72	NA
Q75WM6	hsa:341567
Q5JVS0	hsa:22927
Q8IZA3	hsa:132243
Q9GZN0	hsa:54112
O95800	hsa:10936
Q14451	hsa:2886
Q93100	hsa:5257
Q3SY84	hsa:112802
P29622	hsa:5267
Q9UMN6	NA
Q14CN4	hsa:140807
Q6ZU52	hsa:9729
Q86T24	hsa:10009
O60268	hsa:9764
Q86Y46	hsa:319101
P63252	hsa:3759
O94854	hsa:643314
Q8NEZ4	hsa:58508
O14686	hsa:8085
Q9UHW5	hsa:51184
P48549	hsa:3760
Q9NW75	hsa:55105
Q5T3I0	NA
P49863	hsa:3003
Q96MM7	hsa:90161
O00270	hsa:2853
Q9UIQ6	hsa:4012
P15515	hsa:3346
P41223	hsa:8896
Q8WUZ0	hsa:9274
P54687	hsa:586
Q6ZUJ8	hsa:118788
Q8N5S3	hsa:129852
Q9BXY5	hsa:84698
A8MZ97	hsa:339804
Q96LS8	NA
Q86UT8	hsa:338657
O60931	hsa:1497
Q9NXF7	hsa:54876
Q5D0E6	hsa:55152
Q8IWE4	hsa:123879
Q9NXV6	hsa:55602
Q96BT1	NA
Q5VZK9	hsa:55604
Q6ZRV3	NA
P16870	hsa:1363
P0CE67	NA
P09668	hsa:1512
Q9BWC9	hsa:29903
Q9H0I3	hsa:29070
Q8IVL8	hsa:130749
Q5TAQ9	hsa:50717
Q6ZUS5	hsa:79635
Q5T0U0	hsa:160857
Q6PK04	hsa:339230
Q6UXS9	hsa:100506742
P31415	hsa:844
Q8NCX0	hsa:284992
Q6TFL3	hsa:203238
P0CW27	hsa:100130274
Q8NDH2	NA
P27797	hsa:811
P27824	hsa:821
P51636	hsa:858
P32321	hsa:1635
O43852	hsa:813
A6NF36	hsa:101927581
O95931	hsa:23492
Q9P1Z2	hsa:57658
A6NC98	hsa:283234
Q9HBI5	hsa:57415
Q9UK00	hsa:51161
P55289	hsa:1010
Q86UP0	hsa:64403
Q9H2F9	hsa:80323
O75973	hsa:10882
Q8WXS4	hsa:140738
Q5T0F9	hsa:200014
O15335	hsa:1101
P86791	hsa:221960
P86791	hsa:51622
Q16790	hsa:768
P36222	hsa:1116
Q99643	hsa:6391
Q9BSY4	hsa:84269
P49918	hsa:1028
Q53FE4	hsa:84103
P21730	hsa:728
Q96LL4	hsa:157773
Q9NP97	hsa:83658
Q9NZV1	hsa:51232
P54107	hsa:167
P07320	hsa:1421
Q9UBL6	hsa:27132
Q6ZR85	hsa:100130311
Q96FQ7	NA
P20815	hsa:1577
Q96MF6	hsa:93058
Q96BA8	hsa:90993
Q9H336	hsa:83690
P09603	hsa:1435
P05093	hsa:1586
Q9UJA2	hsa:54675
Q9NQ92	hsa:55352
Q9Y281	hsa:1073
P49682	hsa:2833
Q9HC47	NA
P99999	hsa:54205
Q8NFK1	hsa:349149
Q8NCS7	hsa:204962
P02778	hsa:3627
P28715	hsa:2073
O14625	hsa:6373
P08709	hsa:2155
Q8WV16	hsa:26094
Q8NE31	hsa:220965
Q96JK2	hsa:8816
Q58WW2	hsa:55827
Q8NDB6	hsa:29057
Q8NDB6	hsa:727866
Q8WXF8	hsa:162989
A0PJW8	hsa:92196
O95865	hsa:23564
Q92499	hsa:1653
Q14118	hsa:1605
O14576	hsa:1780
Q5VU92	hsa:139170
O95786	hsa:23586
P11362	hsa:2260
Q6NSW5	NA
Q8WXU2	hsa:161582
Q96FG2	hsa:84173
Q13347	hsa:8668
Q8IUX8	hsa:25975
O94919	hsa:23052
P00533	hsa:1956
Q8N7U6	hsa:151651
Q8N766	hsa:23065
Q8NDI1	hsa:23301
Q9BV81	hsa:83460
Q92731	hsa:2100
Q2M3D2	NA
Q6NXG1	hsa:54845
A0A1B0GW35	NA
Q9NQ60	hsa:54586
Q9UQ84	hsa:9156
Q9H8W3	hsa:63877
Q6P1L5	hsa:150864
O75616	hsa:26284
Q7L5A3	hsa:80256
Q8N7L0	hsa:144809
A6NFA0	hsa:100129969
Q96EK7	hsa:84498
Q8NEG0	hsa:196472
Q92896	hsa:2734
Q2NKX8	hsa:54821
O43909	hsa:2137
Q8IYT1	hsa:149647
A0A1B0GV22	hsa:100129407
A0A1B0GV22	hsa:100132304
A6ND36	hsa:644815
Q9H4H8	hsa:81610
A0A1B0GTK5	hsa:105373251
P41594	hsa:2915
P11166	hsa:6513
A0A1B0GVR7	NA
Q7Z4H7	hsa:54801
O15303	hsa:2916
Q99871	NA
A1L0T0	hsa:10994
Q9BT25	hsa:93323
Q14831	hsa:2917
P11168	hsa:6514
Q6FI13	hsa:723790
Q6FI13	hsa:8337
Q96D42	hsa:26762
Q52LJ0	hsa:283742
Q8TDQ0	hsa:84868
Q5NDL2	hsa:285203
Q8NCA5	hsa:25940
Q16875	hsa:5209
P00451	hsa:2157
Q6ZT52	hsa:163933
Q5JRC9	hsa:158724
Q8NA70	hsa:170062
Q5HY64	hsa:442444
Q8IYW4	hsa:150350
P21709	hsa:2041
P49961	hsa:953
P29317	hsa:1969
Q9HCE0	hsa:57724
Q8N2R8	hsa:131583
P54760	hsa:2050
Q96LA5	hsa:79368
P09769	hsa:2268
Q13227	hsa:2874
Q96RD9	hsa:83416
Q6BAA4	hsa:127943
Q7Z4Q2	hsa:55027
Q5VTH2	hsa:257177
Q5TD97	hsa:9457
B3EWG6	hsa:100133093
B3EWG6	hsa:643161
B3EWG6	hsa:644054
Q5NUL3	hsa:338557
Q96JP0	hsa:56929
Q494R0	NA
Q9H4G4	hsa:152007
O14976	hsa:2580
P01567	hsa:3444
P30968	hsa:2798
Q969I3	hsa:92292
Q8WU03	hsa:219970
Q8WWB7	hsa:112770
Q86TH1	hsa:9719
Q8IU54	hsa:282618
Q9H478	NA
Q8NC69	hsa:200845
Q96I82	hsa:81621
Q9BQ66	hsa:83755
P30085	hsa:51727
Q96EK5	hsa:26128
Q6L8G5	hsa:387273
Q9BYQ5	hsa:81871
Q5T753	hsa:353135
A8MVA2	hsa:100507608
Q5T5A8	hsa:353144
A8MUM7	hsa:148003
Q8IYD9	hsa:162681
Q05315	hsa:1178
Q5TA76	hsa:353142
Q8IWV1	hsa:54900
Q14847	hsa:3927
Q6L8H4	hsa:387264
Q6ISS4	hsa:3904
P30613	hsa:5313
P06312	NA
Q8IWT6	hsa:56262
A6NK58	hsa:387787
A6NIV6	hsa:344657
Q8WVP7	hsa:64327
P21941	hsa:4146
P43243	hsa:9782
Q9GZU1	hsa:57192
Q14210	hsa:8581
Q8N8R3	hsa:123096
P11226	hsa:4153
Q86V88	hsa:145553
Q9NX63	hsa:54927
Q29983	hsa:100507436
Q8TC71	hsa:132671
Q15648	hsa:5469
Q8IWI9	hsa:23269
Q9BQA1	hsa:79084
Q02080	hsa:100271849
Q02080	hsa:4207
Q13133	hsa:10062
Q7Z7M0	hsa:1954
P21439	hsa:5244
Q9NV35	hsa:55270
Q09328	hsa:4249
Q9NPH5	hsa:50507
P24347	hsa:4320
P39900	hsa:4321
Q6PF18	hsa:283385
O15375	hsa:9121
O15374	hsa:9122
Q8NGK2	hsa:143496
Q9UPX6	hsa:23251
P45985	hsa:6416
P30304	hsa:993
P21741	hsa:4192
Q6UWV2	hsa:196264
A8MV57	NA
H3BPM6	hsa:100129480
Q8N594	hsa:84954
Q99549	hsa:54737
Q9UNF0	hsa:11252
Q9Y2Z2	hsa:25821
Q8NCU8	NA
Q96EF0	hsa:55613
Q13126	hsa:4507
Q2M296	hsa:64779
O15438	hsa:8714
Q1L6U9	hsa:692094
Q9NV56	hsa:55257
Q96LA9	hsa:117196
Q7L592	hsa:55471
Q9P032	hsa:29078
O15522	hsa:26257
Q9UMY1	hsa:51406
Q09161	hsa:4686
Q9NQR4	hsa:56954
Q15738	hsa:50814
O95848	hsa:256281
P56975	hsa:10718
Q9NQ35	hsa:56675
Q9BQG2	hsa:83594
Q96RS6	hsa:84955
Q08J23	hsa:54888
P49281	hsa:4891
Q96MT3	hsa:144165
P0CG38	hsa:653269
O43900	hsa:4007
P0DPK4	hsa:388677
Q9ULW6	hsa:4674
O60500	hsa:4868
Q8IUM7	hsa:266743
P48145	hsa:2831
A6NHN6	hsa:440348
P61916	hsa:10577
Q9UGF6	hsa:81696
P16298	hsa:5532
Q8WZ94	hsa:120066
Q5W0B1	hsa:79596
Q8NHB8	hsa:402135
O14581	hsa:26333
Q8NGA2	NA
Q9NY56	hsa:29991
O76099	hsa:26664
P36873	hsa:5501
Q96RC9	hsa:283162
Q8NH51	hsa:219473
P0C7T3	hsa:390084
P11177	hsa:5162
Q8NH54	hsa:390083
Q86UD1	hsa:220323
Q8NFH5	hsa:129401
Q8IZS5	NA
Q5T2S8	hsa:55130
Q96R45	hsa:401427
Q8NGS2	hsa:26740
Q8NGR2	hsa:392390
Q17RF5	hsa:152816
Q6IF42	hsa:442361
Q9BQT8	hsa:89874
Q7Z3T1	hsa:343171
Q6IEZ7	hsa:401993
P47881	hsa:4994
Q8NGF8	hsa:119765
Q96R72	NA
Q8NGT7	hsa:346525
Q8NGI6	hsa:390197
Q8NH21	hsa:79501
Q8NH72	hsa:219432
P0C645	hsa:26687
A6NND4	hsa:341152
Q8NGJ8	hsa:119692
Q9H343	hsa:390063
A6NKK0	hsa:26341
A6NGY5	NA
Q8NGL3	hsa:219436
Q8NH48	hsa:441608
O95157	hsa:11248
Q6NXP6	hsa:122945
P58182	hsa:26529
Q8TAK6	hsa:116448
O00628	hsa:5191
O60683	hsa:5192
P13797	hsa:5358
O95397	NA
O94903	hsa:11212
Q8NAT1	hsa:84892
Q96JA3	hsa:84725
O94827	hsa:57449
Q9BXM7	hsa:65018
O75038	hsa:9651
O43490	hsa:8842
P28066	hsa:5686
Q9UMS4	hsa:27339
P15309	hsa:55
Q07869	hsa:5465
O00743	hsa:5537
O15297	hsa:8493
Q8WY54	hsa:22843
Q9HAB8	hsa:79717
Q5R3F8	hsa:114794
P56134	hsa:9551
Q8TE57	hsa:170690
O75964	hsa:10632
Q9UP79	hsa:11095
Q13705	hsa:93
Q9UKP4	hsa:11173
Q13075	hsa:4671
Q10589	hsa:684
Q76B58	hsa:339479
Q12983	hsa:664
O60477	hsa:1620
O43683	hsa:699
Q5VTR2	hsa:56254
Q9Y6D6	hsa:10565
Q9NSI6	hsa:54014
Q86Y28	hsa:85317
Q96MC4	hsa:100653515
Q8IVY1	hsa:149466
Q06432	hsa:786
O00548	hsa:28514
Q6ZMU1	NA
Q7LBR1	hsa:57132
Q07021	hsa:708
P0DMB2	hsa:100127983
Q9UNU6	hsa:1582
P05108	hsa:1583
P38567	hsa:6677
Q5T764	hsa:439996
Q8WWA0	hsa:55600
Q9Y283	hsa:27130
Q9C010	hsa:5570
Q92813	hsa:1734
Q8NI35	NA
Q6DN90	hsa:9922
P04180	hsa:3931
P09382	hsa:3956
O00515	hsa:3898
Q5TA78	hsa:199834
P23443	hsa:6198
Q6VAB6	hsa:283455
P60371	hsa:386674
Q3SY46	hsa:337960
P01619	NA
A0A075B6H7	NA
Q9BQD3	hsa:79036
Q3LI62	NA
Q7L985	hsa:158038
Q6MZP7	hsa:132660
Q8NHJ6	hsa:11006
Q9H9H5	hsa:79929
Q6IAA8	hsa:55004
Q07820	hsa:4170
Q6UX82	hsa:646627
A2RUH7	hsa:343263
P43359	hsa:100533997
P16455	hsa:4255
Q9H2D1	hsa:81034
Q9BUB5	hsa:8569
Q99797	hsa:4285
Q8IXI2	hsa:55288
O43312	hsa:9788
Q765P7	hsa:92154
Q5JR59	hsa:23281
Q9ULD2	hsa:57509
Q68DK7	hsa:339287
P22897	hsa:4360
Q92887	hsa:1244
Q9UKD2	hsa:51154
Q9UDX5	hsa:51537
Q86SM5	hsa:386746
P0C860	NA
Q9NZW5	hsa:51678
E9PI22	hsa:100131608
E9PI22	hsa:100133251
P0DMB1	hsa:100131608
P0DMB1	hsa:100133251
P26367	hsa:5080
Q9BRP4	hsa:80227
P23759	hsa:5081
Q06710	hsa:7849
Q9H8K7	hsa:80007
Q6ZW49	hsa:22976
Q6UXH9	hsa:25891
P11940	hsa:26986
P49023	hsa:5829
Q9BZK3	NA
Q8N9H8	hsa:54932
P14649	hsa:140465
Q15274	hsa:23475
Q96JN8	hsa:84461
P56181	hsa:4731
P51970	hsa:4702
Q9BR09	hsa:140825
O95631	hsa:9423
P19838	hsa:4790
E9PQ53	hsa:100532726
P16519	hsa:5126
O95096	hsa:4821
O60551	hsa:9397
Q7Z6G3	hsa:54550
Q16612	hsa:9315
Q9NPB1	hsa:56953
Q86X67	hsa:25961
P51843	hsa:190
A1L443	hsa:54754
Q9NZP0	hsa:254786
P41146	hsa:4987
Q8NGP3	hsa:390162
P41145	hsa:4986
Q8NGW1	hsa:150681
Q8NGG3	hsa:390154
Q96RA2	hsa:162998
Q8NH40	hsa:341799
P10515	hsa:1737
Q8N148	hsa:346517
P0C7N8	NA
Q8NGG7	hsa:390275
Q9NZP5	hsa:81050
O43929	hsa:5000
P47874	hsa:4975
A6NM76	hsa:390326
P04000	NA
P0DN77	hsa:101060233
P0DN77	hsa:2652
P0DN77	hsa:728458
P0CE72	hsa:654231
P47887	hsa:8388
Q96NG3	hsa:83538
Q8N1F7	hsa:9688
Q8NHA8	NA
Q13607	hsa:26211
Q8NH06	NA
P54368	hsa:4946
A6NH00	hsa:343172
O95918	hsa:7932
Q8NH00	hsa:127074
Q8N628	hsa:81472
Q96R30	hsa:285659
Q96R28	hsa:391194
Q8NGV0	hsa:134083
Q8NGD2	hsa:390431
Q6IEY1	hsa:26683
Q6IEY1	hsa:729759
Q6IEY1	hsa:81399
O60356	hsa:26471
Q8NGD3	hsa:79317
Q8NH43	hsa:122742
Q8NGL7	hsa:81300
Q15615	hsa:26689
Q8NGL6	hsa:81328
A4D2G3	hsa:392138
Q8NGH6	NA
Q13516	hsa:10215
A6NFU8	hsa:145814
Q9NQP4	hsa:5203
P37287	hsa:5277
Q0VAA5	hsa:257068
P22680	hsa:1581
Q16678	hsa:1545
Q17RY0	hsa:80315
O95567	hsa:25770
Q15398	hsa:9787
Q8NBQ5	hsa:51170
P63167	hsa:8655
Q9Y692	hsa:10691
Q99795	hsa:10223
Q9HCL2	hsa:57678
Q07627	hsa:81851
P68871	hsa:3043
Q9UBD0	hsa:100130086
Q9UBD0	hsa:100506164
Q14774	hsa:3142
P31942	hsa:3189
Q9Y278	hsa:9956
P07910	hsa:3183
Q12988	hsa:8988
Q14568	NA
Q58FG1	NA
P37235	hsa:3241
Q96QE4	hsa:114659
P0DOY2	NA
P48735	hsa:3418
O43772	hsa:788
Q8N1E2	hsa:129530
Q96G25	hsa:112950
Q06413	hsa:4208
O95568	hsa:92342
Q12908	hsa:6555
Q8N635	hsa:254528
O00470	hsa:4211
P22736	hsa:3164
Q8IZ57	hsa:140767
Q8TEA1	hsa:221078
Q8IVD9	hsa:23386
Q13875	hsa:4336
P50281	hsa:4323
P03956	hsa:4312
Q5VZ52	hsa:254956
Q96RD2	hsa:255725
Q8NGJ3	hsa:79296
Q6UWF7	hsa:54827
Q8NGJ4	hsa:119678
Q10571	hsa:4330
P58417	hsa:30010
Q6NVV0	NA
P0DKB6	hsa:347411
Q8NDC0	hsa:93487
Q9GZQ8	hsa:81631
O15442	hsa:758
P04733	hsa:4494
A1L3X4	NA
Q96FB5	hsa:51093
A0A3B3IT52	NA
Q15004	hsa:9768
P57721	hsa:54039
Q8WVF1	hsa:127700
P57723	hsa:57060
C0HLS1	NA
O00459	hsa:5296
Q8N7H5	hsa:54623
Q9NX31	hsa:51526
Q9Y5H6	hsa:56140
Q7Z2X7	hsa:203569
Q5JUK9	hsa:139793
Q9Y5I0	hsa:56136
Q8N2R0	hsa:116039
Q9Y5F3	hsa:29930
Q9UP65	hsa:8605
Q9Y5H4	hsa:56114
O75648	hsa:55687
Q2TV78	NA
Q13505	hsa:4580
Q5HYI7	hsa:345778
Q9H579	hsa:140699
Q96J65	hsa:94160
Q9Y6C9	hsa:23788
Q8N5Y2	hsa:10943
Q9UKX2	hsa:4620
P59045	hsa:204801
O60404	hsa:26532
P0C626	NA
Q8NGA6	hsa:284433
Q8NHC6	NA
Q96C36	hsa:29920
P35227	hsa:7703
P11678	hsa:8288
P41219	hsa:5630
Q8N6C7	NA
Q15084	hsa:10130
Q8N807	hsa:204474
Q14651	hsa:5357
Q8IYJ0	hsa:196500
O00168	hsa:5348
Q7Z736	hsa:79990
Q9NW61	hsa:55111
P29590	hsa:5371
Q9HBL7	hsa:55848
Q8NEB5	hsa:84513
P86481	hsa:122183
P86481	hsa:729233
P86481	hsa:729240
P86481	hsa:729246
P86481	hsa:729250
Q86YN6	hsa:133522
O00487	hsa:10213
Q16880	hsa:7368
P29017	hsa:911
Q16696	hsa:1553
P15509	hsa:1438
Q9H4W6	hsa:253738
Q9BU40	hsa:91851
Q86VX2	hsa:149951
P59666	hsa:1668
Q5TDH0	hsa:84301
Q9Y2R4	hsa:11056
Q8NHQ9	hsa:57696
Q9Y2H0	hsa:22839
Q9Y2M0	hsa:22909
Q8IXT2	hsa:63946
Q07687	hsa:1746
Q9UGM3	hsa:1755
P51808	hsa:6990
Q53HC9	hsa:7260
Q8N6I1	hsa:163126
Q8N8Q3	hsa:284131
Q96KS0	hsa:112398
P52799	hsa:1948
P09467	hsa:2203
P61579	NA
O00757	hsa:8789
Q9H6T0	hsa:80004
Q8IXR5	hsa:51252
Q01469	hsa:2171
O95990	hsa:11170
Q5JX69	hsa:388799
Q9NX05	hsa:54954
Q6SJ93	hsa:374393
Q5SY85	NA
P61328	hsa:2257
O60258	hsa:8822
Q9Y5Q0	hsa:3995
O75015	hsa:2215
Q11128	hsa:2527
P0C2W1	hsa:200933
Q13069	hsa:2576
Q13069	hsa:2577
Q53EP0	hsa:64778
P55318	hsa:3171
Q6UXD1	hsa:646962
Q8IX07	hsa:161882
Q9P278	hsa:57600
P19087	hsa:2780
Q5VW38	hsa:57720
Q9UI32	hsa:27165
P35052	hsa:2817
Q9UM44	hsa:11148
Q9BYQ7	hsa:85285
P0DP09	NA
O15379	hsa:8841
Q9BXL5	hsa:55363
P01597	NA
Q9UBP5	hsa:23493
Q9Y241	hsa:25994
Q9Y450	hsa:10767
Q96LI6	hsa:159119
Q96LI6	hsa:86614
O14979	hsa:9987
P52272	hsa:4670
Q9BQS6	hsa:94086
P0CJ76	hsa:100463487
P0CJ70	hsa:100462983
Q96FZ2	hsa:56941
Q2TAA2	hsa:285148
Q9HB29	hsa:8808
Q6UWQ7	hsa:147920
P01568	hsa:3452
P12980	hsa:4066
P57058	hsa:30811
Q9UHA4	hsa:8649
P33032	hsa:4161
Q8NGH7	hsa:338751
O95297	hsa:9019
Q96HT8	hsa:114932
Q13434	NA
P30307	hsa:995
Q8TDR0	hsa:26146
Q96S19	hsa:84326
Q8WXB1	hsa:151194
Q9HC84	hsa:727897
P42345	hsa:2475
P09466	hsa:5047
Q6GTS8	hsa:148811
Q9H903	hsa:441024
Q969V6	hsa:57591
Q8WX93	hsa:23022
Q96NY9	hsa:80198
Q6IQ20	hsa:222236
Q96P71	hsa:63941
Q8IXM6	hsa:11270
Q8NGF6	hsa:81341
Q6UX06	hsa:10562
Q8NGN2	hsa:219873
Q5JRS4	NA
Q460N3	hsa:165631
Q9HBE1	hsa:23598
P51003	hsa:10914
O00541	hsa:23481
O60331	hsa:23396
Q8N2W9	hsa:51588
Q9HAU0	hsa:54477
Q9UF11	hsa:58473
O75783	hsa:9028
Q8IY17	hsa:10908
Q9ULM0	hsa:57475
Q9H8W4	hsa:79666
Q86WI1	hsa:93035
P41247	hsa:8228
Q9NRY7	hsa:57047
O43172	hsa:9128
Q8IUR6	hsa:153222
P16220	hsa:1385
K7EIQ3	NA
P10176	hsa:1351
Q96N76	hsa:131669
P26012	hsa:3696
P28290	hsa:6744
P78413	hsa:50805
Q8WZA9	hsa:126298
C9JVW0	hsa:255783
P05154	hsa:5104
P48551	hsa:3455
Q3KP66	hsa:55765
Q9H160	hsa:3622
Q96CB8	hsa:57117
Q9ULD6	hsa:27152
Q8IYV9	hsa:284359
Q6PHW0	hsa:389434
Q8N5M9	hsa:84522
P17301	hsa:3673
Q2M1V0	hsa:91464
Q9H9V9	hsa:65094
P05106	hsa:3690
P18564	hsa:3694
Q99542	hsa:4327
Q96BX8	hsa:126308
Q9UIH9	hsa:28999
Q8NHV5	hsa:730094
Q9BXK1	hsa:83855
Q9NRJ1	NA
O75900	hsa:8510
Q9Y5R2	hsa:10893
P00540	hsa:4342
Q9NPA2	hsa:64386
Q9NRE1	hsa:56547
Q96EN8	hsa:55034
Q9H306	hsa:64066
Q9H239	hsa:79148
Q8TF71	hsa:117247
P08253	hsa:4313
Q9NZB8	hsa:4337
Q8NCK7	hsa:162515
Q96NX5	hsa:57172
Q9UJP4	hsa:9903
Q53GT1	hsa:84861
Q7RTY0	hsa:201232
Q9UQM7	hsa:815
Q7RTX9	hsa:151473
P22894	hsa:4317
O95396	hsa:27304
Q96NJ5	hsa:114792
A6NCF5	hsa:123103
Q8N4N3	hsa:79786
O60662	hsa:10324
Q693B1	hsa:147040
Q6PI47	hsa:130535
P82909	hsa:92259
Q13976	hsa:5592
O43896	hsa:10749
Q14807	hsa:3835
Q92845	hsa:22920
Q2M1P5	hsa:374654
Q96AC6	hsa:90990
Q96M32	hsa:122481
O75525	hsa:10656
Q9P2J3	hsa:55958
Q9UKR0	hsa:43849
Q9C0H6	hsa:56062
Q8N8K9	hsa:158405
Q92831	hsa:8850
Q99456	hsa:3859
P13645	hsa:3858
Q8WZ60	hsa:89857
P20151	hsa:3817
Q7Z3Y9	hsa:353288
Q8WXH2	hsa:57338
P08727	hsa:3880
Q8NG31	hsa:57082
P15382	hsa:3753
Q2M2I5	hsa:192666
Q12918	hsa:3820
Q86VX9	hsa:84315
Q7L1V2	hsa:22879
P50748	hsa:9735
Q0VF49	NA
Q8TBQ9	hsa:153339
Q4FZB7	hsa:51111
Q6ZVL6	hsa:25758
Q03164	hsa:4297
Q9NYG8	hsa:50801
O43526	hsa:3785
Q107X0	NA
Q8IV20	hsa:144811
P23919	hsa:1841
Q96B70	hsa:94059
Q9NSB2	hsa:3890
Q53QV2	hsa:81606
O75112	hsa:11155
Q3LI60	hsa:337985
P0CW19	hsa:100288695
P0CW19	hsa:96626
Q7L1W4	hsa:55144
P58215	hsa:84695
Q6PJG9	hsa:78999
P43657	hsa:10161
Q2Q1W2	hsa:131405
Q16609	NA
Q5VUJ6	hsa:57631
Q8NI32	hsa:130576
Q9HD34	hsa:57128
P43357	hsa:4102
Q96JY0	hsa:84944
Q9BQ69	hsa:28992
Q6P9B6	hsa:57707
Q9H6N6	NA
P07196	hsa:4747
O75251	hsa:374291
O00217	hsa:4728
Q4KMZ8	hsa:79570
Q8NGV5	hsa:286365
O00443	hsa:5286
Q9Y5F6	hsa:56097
Q9Y5G1	hsa:56102
Q9H244	hsa:64805
Q86U86	hsa:55193
P32322	hsa:5831
Q9UGN5	hsa:10038
Q8N573	hsa:55074
Q9UKK3	hsa:143
Q13219	hsa:5069
Q9BYG4	hsa:84552
P39877	hsa:5322
O75381	hsa:5195
P07585	hsa:1634
Q9BRB3	hsa:9091
Q01453	hsa:5376
Q9Y5J5	hsa:23612
Q7RTY9	NA
A6NEY8	NA
Q99811	hsa:51450
P27918	hsa:5199
