Chip Run Info,C:\Users\Pierre\Desktop\hIPSC project\1362362588_plate2_v2_human_lineage_10-4-18\ChipRun.bml,1362362588,96.96 (136x),GE 96x96 Standard v1,ROX,EvaGreen,10/04/2018 3:51:47 PM,01:54:01,BIOMARKHD173,SamplePlateName: Undefined,SamplePlateBarCode: Undefined,ReagentPlateName: Undefined,ReagentPlateBarCode: Undefined
Application Version,4.3.1
Application Build,20170404.1035
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio
S39-A68,FB2 day1 B,Unknown,1,Cd34,Test,999,0,Fail,0.0113351551779112,999,999,0
S39-A67,FB2 day1 B,Unknown,1,Smtn,Test,17.0563355258875,0.770496835855427,Pass,0.0113351551779112,85.7743468202725,999,1
S39-A78,FB2 day1 B,Unknown,1,Gata6,Test,17.0988779760063,1,Pass,0.0113351551779112,79.3752549913825,999,1
S39-A77,FB2 day1 B,Unknown,1,Alb,Test,999,0,Fail,0.0113351551779112,999,999,0
S39-A76,FB2 day1 B,Unknown,1,Pdx1,Test,32.3732697334001,0.863682316481548,Pass,0.0113351551779112,88.3643404806968,999,1
S39-A75,FB2 day1 B,Unknown,1,Sox7,Test,34.5737322833692,0.840767400500701,Pass,0.0113351551779112,87.370916295381,999,1
S39-A74,FB2 day1 B,Unknown,1,Lhx1,Test,19.4814176175842,1,Pass,0.0113351551779112,81.2903958259198,999,1
S39-A73,FB2 day1 B,Unknown,1,Pou5f1,Test,15.7183193999444,1,Pass,0.0113351551779112,84.9173909409095,999,1
S39-A84,FB2 day1 B,Unknown,1,,Test,999,0,Fail,0.0113351551779112,999,999,0
S39-A83,FB2 day1 B,Unknown,1,Krt14,Test,999,0,Fail,0.0113351551779112,999,999,0
S39-A82,FB2 day1 B,Unknown,1,Eno1,Test,15.8281585091261,1,Pass,0.0113351551779112,85.139029692078,999,1
S39-A81,FB2 day1 B,Unknown,1,Neurod1,Test,999,0,Fail,0.0113351551779112,999,999,0
S39-A80,FB2 day1 B,Unknown,1,Cd79a,Test,31.9077722988505,1,Pass,0.0113351551779112,77.0862057262358,999,1
S39-A79,FB2 day1 B,Unknown,1,Klf5,Test,24.0403649622122,0.825401111011888,Pass,0.0113351551779112,86.870512802035,999,1
S39-A90,FB2 day1 B,Unknown,1,Kdr,Test,19.9692841812775,1,Pass,0.0113351551779112,78.3318233347869,999,1
S39-A89,FB2 day1 B,Unknown,1,Hgf,Test,23.381417020242,1,Pass,0.0113351551779112,75.523808273895,999,1
S39-A88,FB2 day1 B,Unknown,1,Acvr1b,Test,17.6611667693686,0.920489264900823,Pass,0.0113351551779112,87.0392676311328,999,1
S39-A87,FB2 day1 B,Unknown,1,Krt19,Test,21.698880441104,1,Pass,0.0113351551779112,83.7578782192482,999,1
S39-A86,FB2 day1 B,Unknown,1,Eomes,Test,14.952791463691,1,Pass,0.0113351551779112,77.2513923428717,999,1
S39-A85,FB2 day1 B,Unknown,1,Prdm14,Test,21.3969132694926,1,Pass,0.0113351551779112,79.2231793456841,999,1
S39-A96,FB2 day1 B,Unknown,1,,Test,999,0,Fail,0.0113351551779112,999,999,0
S39-A95,FB2 day1 B,Unknown,1,Grin1,Test,38.5344398372727,0,Fail,0.0113351551779112,999,999,0
S39-A94,FB2 day1 B,Unknown,1,Gbx2,Test,999,0,Fail,0.0113351551779112,999,999,0
S39-A93,FB2 day1 B,Unknown,1,Nes,Test,20.6278556545895,1,Pass,0.0113351551779112,84.6270221563237,999,1
S39-A92,FB2 day1 B,Unknown,1,Ryr2,Test,20.5049936847674,1,Pass,0.0113351551779112,79.2108972097419,999,1
S39-A91,FB2 day1 B,Unknown,1,Mesp1,Test,19.1162770567958,0.98127617820393,Pass,0.0113351551779112,84.2364095998544,999,1
S56-A01,MA3 Day0 A,Unknown,1,Zic3,Test,19.3559849445752,1,Pass,0.0113351551779112,86.6634924518092,999,1
S56-A02,MA3 Day0 A,Unknown,1,Sox2,Test,18.0543312605753,1,Pass,0.0113351551779112,79.1310133243404,999,1
S56-A03,MA3 Day0 A,Unknown,1,Gsc,Test,32.6320104621192,1,Pass,0.0113351551779112,88.6527452371354,999,1
S56-A04,MA3 Day0 A,Unknown,1,AFP,Test,21.1675574629525,1,Pass,0.0113351551779112,86.7208655548859,999,1
S56-A05,MA3 Day0 A,Unknown,1,Gata4,Test,20.833930504018,1,Pass,0.0113351551779112,87.2031527047801,999,1
S56-A06,MA3 Day0 A,Unknown,1,Fgf8,Test,24.3359373881418,1,Pass,0.0113351551779112,82.854692269932,999,1
S56-A07,MA3 Day0 A,Unknown,1,Gata2,Test,28.2101910096479,0.839325549717683,Pass,0.0113351551779112,84.9294723376775,999,1
S56-A08,MA3 Day0 A,Unknown,1,Nkx2-5,Test,34.9230914084883,1,Pass,0.0113351551779112,80.9132934145239,999,1
S56-A09,MA3 Day0 A,Unknown,1,Comp,Test,23.0624443195791,1,Pass,0.0113351551779112,87.0418664180388,999,1
S56-A10,MA3 Day0 A,Unknown,1,Olig2,Test,36.3490406722842,0,Fail,0.0113351551779112,999,999,0
S56-A11,MA3 Day0 A,Unknown,1,Gfap,Test,27.7307394041104,1,Pass,0.0113351551779112,74.8307533547303,999,1
S56-A12,MA3 Day0 A,Unknown,1,TH,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A13,MA3 Day0 A,Unknown,1,Dppa4,Test,22.5689069214505,1,Pass,0.0113351551779112,79.6884793415295,999,1
S56-A14,MA3 Day0 A,Unknown,1,Zfp42,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A15,MA3 Day0 A,Unknown,1,Tdgf1,Test,15.2586253753484,1,Pass,0.0113351551779112,86.1759566009792,999,1
S56-A16,MA3 Day0 A,Unknown,1,Cdx2,Test,37.4019590926527,0,Fail,0.0113351551779112,999,999,0
S56-A17,MA3 Day0 A,Unknown,1,Pecam1,Test,15.9491562457969,1,Pass,0.0113351551779112,81.8823188388556,999,1
S56-A18,MA3 Day0 A,Unknown,1,Nod2,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A19,MA3 Day0 A,Unknown,1,Hand1,Test,27.8688833715963,1,Pass,0.0113351551779112,79.0872002020991,999,1
S56-A20,MA3 Day0 A,Unknown,1,Pdgfra,Test,22.0721445189966,1,Pass,0.0113351551779112,79.3804768094255,999,1
S56-A21,MA3 Day0 A,Unknown,1,Ccr5,Test,29.049159854963,0.858087165494849,Pass,0.0113351551779112,87.8321652039138,999,1
S56-A22,MA3 Day0 A,Unknown,1,Chat,Test,34.3519477792067,1,Pass,0.0113351551779112,79.8038637831294,999,1
S56-A23,MA3 Day0 A,Unknown,1,Tubb3,Test,18.1718958065551,1,Pass,0.0113351551779112,89.6407198327643,999,1
S56-A24,MA3 Day0 A,Unknown,1,Gapdh,Test,12.7511422761627,1,Pass,0.0113351551779112,83.6570026872817,999,1
S56-A25,MA3 Day0 A,Unknown,1,Fgf5,Test,19.2443468306123,1,Pass,0.0113351551779112,73.122256038,999,1
S56-A26,MA3 Day0 A,Unknown,1,T,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A27,MA3 Day0 A,Unknown,1,Axin2,Test,20.7359329700615,1,Pass,0.0113351551779112,83.7211830677027,999,1
S56-A28,MA3 Day0 A,Unknown,1,Gcg,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A29,MA3 Day0 A,Unknown,1,Hnf4a,Test,17.8313982235549,0.985132330064411,Pass,0.0113351551779112,86.2271816804006,999,1
S56-A30,MA3 Day0 A,Unknown,1,Cxcr4,Test,20.5005491316562,1,Pass,0.0113351551779112,77.8565162051162,999,1
S56-A31,MA3 Day0 A,Unknown,1,Hand2,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A32,MA3 Day0 A,Unknown,1,Runx1,Test,22.0405286672776,1,Pass,0.0113351551779112,78.2085618956128,999,1
S56-A33,MA3 Day0 A,Unknown,1,Krt10,Test,13.5778000471215,1,Pass,0.0113351551779112,78.1178361792172,999,1
S56-A34,MA3 Day0 A,Unknown,1,Foxd3,Test,18.3101391497207,1,Pass,0.0113351551779112,81.8387824958277,999,1
S56-A35,MA3 Day0 A,Unknown,1,Gad1,Test,23.1871680692293,1,Pass,0.0113351551779112,80.931888589207,999,1
S56-A36,MA3 Day0 A,Unknown,1,Actb,Test,11.4481249696264,1,Pass,0.0113351551779112,83.6732259876505,999,1
S56-A37,MA3 Day0 A,Unknown,1,Klf2,Test,22.9966499366963,1,Pass,0.0113351551779112,85.3424146207538,999,1
S56-A38,MA3 Day0 A,Unknown,1,Mixl1,Test,29.6599578972527,1,Pass,0.0113351551779112,76.5577764523369,999,1
S56-A39,MA3 Day0 A,Unknown,1,Tbx6,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A40,MA3 Day0 A,Unknown,1,Shh,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A41,MA3 Day0 A,Unknown,1,Lgr5,Test,32.6300655215033,1,Pass,0.0113351551779112,80.8011150590102,999,1
S56-A42,MA3 Day0 A,Unknown,1,Bmp4,Test,21.8514950899648,1,Pass,0.0113351551779112,80.2475263851299,999,1
S56-A43,MA3 Day0 A,Unknown,1,Myh1,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A44,MA3 Day0 A,Unknown,1,Myl3,Test,20.0378093695498,1,Pass,0.0113351551779112,75.7694645943582,999,1
S56-A45,MA3 Day0 A,Unknown,1,Zic1,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A46,MA3 Day0 A,Unknown,1,Pax6,Test,26.1309385652291,1,Pass,0.0113351551779112,73.7932218056995,999,1
S56-A47,MA3 Day0 A,Unknown,1,L1cam,Test,21.5872798135236,1,Pass,0.0113351551779112,85.9783463833183,999,1
S56-A48,MA3 Day0 A,Unknown,1,TBP,Test,16.8004011862017,1,Pass,0.0113351551779112,81.4075234436065,999,1
S56-A54,MA3 Day0 A,Unknown,1,Col10a1,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A53,MA3 Day0 A,Unknown,1,Dcn,Test,24.7957294008905,1,Pass,0.0113351551779112,76.0096801262273,999,1
S56-A52,MA3 Day0 A,Unknown,1,Hhex,Test,24.2422097722102,1,Pass,0.0113351551779112,79.6041048256658,999,1
S56-A51,MA3 Day0 A,Unknown,1,Foxa2,Test,22.1401869560905,1,Pass,0.0113351551779112,74.863516382865,999,1
S56-A50,MA3 Day0 A,Unknown,1,Wnt3a,Test,21.9956182944085,1,Pass,0.0113351551779112,77.8856732488811,999,1
S56-A49,MA3 Day0 A,Unknown,1,Klf4,Test,35.5407513255717,1,Pass,0.0113351551779112,76.6141037798946,999,1
S56-A60,MA3 Day0 A,Unknown,1,Gusb,Test,16.6644754516637,1,Pass,0.0113351551779112,80.4460252818411,999,1
S56-A59,MA3 Day0 A,Unknown,1,Sox1,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A58,MA3 Day0 A,Unknown,1,Vim,Test,15.9873404644042,1,Pass,0.0113351551779112,82.4672629508108,999,1
S56-A57,MA3 Day0 A,Unknown,1,Fabp7,Test,17.5224710971308,1,Pass,0.0113351551779112,78.4455864093889,999,1
S56-A56,MA3 Day0 A,Unknown,1,Myh7,Test,22.4567857613824,1,Pass,0.0113351551779112,85.8605363643201,999,1
S56-A55,MA3 Day0 A,Unknown,1,Igf2,Test,31.6980853197336,1,Pass,0.0113351551779112,78.38340558251,999,1
S56-A66,MA3 Day0 A,Unknown,1,Ctsk,Test,21.6290166455231,1,Pass,0.0113351551779112,80.011956568764,999,1
S56-A65,MA3 Day0 A,Unknown,1,Apoh,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A64,MA3 Day0 A,Unknown,1,Ins,Test,36.8790255893875,0.441186405006274,Fail,0.0113351551779112,68.3565021850308,999,1
S56-A63,MA3 Day0 A,Unknown,1,Sox17,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A62,MA3 Day0 A,Unknown,1,Nodal,Test,19.6954977180597,1,Pass,0.0113351551779112,84.3743094726752,999,1
S56-A61,MA3 Day0 A,Unknown,1,Nanog,Test,16.0286105920837,1,Pass,0.0113351551779112,80.3256943234034,999,1
S56-A72,MA3 Day0 A,Unknown,1,B2m,Test,14.4735388831832,1,Pass,0.0113351551779112,81.1349320366637,999,1
S56-A71,MA3 Day0 A,Unknown,1,Otx2,Test,17.7453208792571,1,Pass,0.0113351551779112,81.7872516999559,999,1
S56-A70,MA3 Day0 A,Unknown,1,Pou4f1,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A69,MA3 Day0 A,Unknown,1,Dcx,Test,22.2462658167429,1,Pass,0.0113351551779112,78.8116748758083,999,1
S56-A68,MA3 Day0 A,Unknown,1,Cd34,Test,23.5179007812744,1,Pass,0.0113351551779112,78.6192798650265,999,1
S56-A67,MA3 Day0 A,Unknown,1,Smtn,Test,15.6325777910838,0.722962292115281,Pass,0.0113351551779112,85.8105301514038,999,1
S56-A78,MA3 Day0 A,Unknown,1,Gata6,Test,35.6519422277907,0,Fail,0.0113351551779112,999,999,0
S56-A77,MA3 Day0 A,Unknown,1,Alb,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A76,MA3 Day0 A,Unknown,1,Pdx1,Test,28.9564443393638,0.857566052159026,Pass,0.0113351551779112,88.3482430956899,999,1
S56-A75,MA3 Day0 A,Unknown,1,Sox7,Test,28.5258968496529,0.958578374237081,Pass,0.0113351551779112,86.9736494755588,999,1
S56-A74,MA3 Day0 A,Unknown,1,Lhx1,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A73,MA3 Day0 A,Unknown,1,Pou5f1,Test,13.054160932431,1,Pass,0.0113351551779112,84.6207290403427,999,1
S56-A84,MA3 Day0 A,Unknown,1,,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A83,MA3 Day0 A,Unknown,1,Krt14,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A82,MA3 Day0 A,Unknown,1,Eno1,Test,14.7725534784875,1,Pass,0.0113351551779112,84.909705695653,999,1
S56-A81,MA3 Day0 A,Unknown,1,Neurod1,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A80,MA3 Day0 A,Unknown,1,Cd79a,Test,30.8820328586632,0.841012110009774,Pass,0.0113351551779112,87.5890482567017,999,1
S56-A79,MA3 Day0 A,Unknown,1,Klf5,Test,21.5417182142587,0.903000376980581,Pass,0.0113351551779112,77.7482183757218,999,1
S56-A90,MA3 Day0 A,Unknown,1,Kdr,Test,16.8365864147694,1,Pass,0.0113351551779112,78.3912785030087,999,1
S56-A89,MA3 Day0 A,Unknown,1,Hgf,Test,23.4354158063823,1,Pass,0.0113351551779112,75.3490662291899,999,1
S56-A88,MA3 Day0 A,Unknown,1,Acvr1b,Test,17.2628694836193,0.875347738452181,Pass,0.0113351551779112,87.0100331724587,999,1
S56-A87,MA3 Day0 A,Unknown,1,Krt19,Test,18.638730919212,1,Pass,0.0113351551779112,83.853696577746,999,1
S56-A86,MA3 Day0 A,Unknown,1,Eomes,Test,38.2848955810462,0,Fail,0.0113351551779112,999,999,0
S56-A85,MA3 Day0 A,Unknown,1,Prdm14,Test,18.0845655936193,1,Pass,0.0113351551779112,79.1270986215717,999,1
S56-A96,MA3 Day0 A,Unknown,1,,Test,999,0,Fail,0.0113351551779112,999,999,0
S56-A95,MA3 Day0 A,Unknown,1,Grin1,Test,22.0451908398108,1,Pass,0.0113351551779112,82.024577992322,999,1
S56-A94,MA3 Day0 A,Unknown,1,Gbx2,Test,24.4878625371667,1,Pass,0.0113351551779112,75.6978321998372,999,1
S56-A93,MA3 Day0 A,Unknown,1,Nes,Test,20.7344002541682,1,Pass,0.0113351551779112,84.8576374370444,999,1
S56-A92,MA3 Day0 A,Unknown,1,Ryr2,Test,19.2786174121656,1,Pass,0.0113351551779112,79.0958433729793,999,1
S56-A91,MA3 Day0 A,Unknown,1,Mesp1,Test,37.9683672574725,0,Fail,0.0113351551779112,999,999,0
S38-A01,FB1 day3 C,Unknown,1,Zic3,Test,18.0923756716397,1,Pass,0.0113351551779112,86.6757281044625,999,1
S38-A02,FB1 day3 C,Unknown,1,Sox2,Test,23.2085890111333,1,Pass,0.0113351551779112,79.0071827807835,999,1
S38-A03,FB1 day3 C,Unknown,1,Gsc,Test,16.8125571827863,1,Pass,0.0113351551779112,85.3532556041545,999,1
S38-A04,FB1 day3 C,Unknown,1,AFP,Test,34.255871699686,1,Pass,0.0113351551779112,80.0931083699613,999,1
S38-A05,FB1 day3 C,Unknown,1,Gata4,Test,19.1465861135201,1,Pass,0.0113351551779112,86.7130346315287,999,1
S38-A06,FB1 day3 C,Unknown,1,Fgf8,Test,19.3993883402336,1,Pass,0.0113351551779112,83.1384079030941,999,1
S38-A07,FB1 day3 C,Unknown,1,Gata2,Test,24.010695062764,1,Pass,0.0113351551779112,81.352437893973,999,1
S38-A08,FB1 day3 C,Unknown,1,Nkx2-5,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A09,FB1 day3 C,Unknown,1,Comp,Test,27.3492207114385,0.951918420455273,Pass,0.0113351551779112,87.3490001124186,999,1
S38-A10,FB1 day3 C,Unknown,1,Olig2,Test,23.8307921965061,1,Pass,0.0113351551779112,79.8824145036445,999,1
S38-A11,FB1 day3 C,Unknown,1,Gfap,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A12,FB1 day3 C,Unknown,1,TH,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A13,FB1 day3 C,Unknown,1,Dppa4,Test,14.3500044619545,1,Pass,0.0113351551779112,82.2382957416242,999,1
S38-A14,FB1 day3 C,Unknown,1,Zfp42,Test,20.6665246979948,1,Pass,0.0113351551779112,76.264851079702,999,1
S38-A15,FB1 day3 C,Unknown,1,Tdgf1,Test,16.0264896900092,1,Pass,0.0113351551779112,86.1914310769444,999,1
S38-A16,FB1 day3 C,Unknown,1,Cdx2,Test,22.6107777682447,1,Pass,0.0113351551779112,75.756871796901,999,1
S38-A17,FB1 day3 C,Unknown,1,Pecam1,Test,17.1387734392252,1,Pass,0.0113351551779112,77.7721690710275,999,1
S38-A18,FB1 day3 C,Unknown,1,Nod2,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A19,FB1 day3 C,Unknown,1,Hand1,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A20,FB1 day3 C,Unknown,1,Pdgfra,Test,22.0688554127944,1,Pass,0.0113351551779112,79.3769435487638,999,1
S38-A21,FB1 day3 C,Unknown,1,Ccr5,Test,29.5718510259665,0.858854554228122,Pass,0.0113351551779112,87.9046504156593,999,1
S38-A22,FB1 day3 C,Unknown,1,Chat,Test,26.1109283158202,1,Pass,0.0113351551779112,79.9332083925741,999,1
S38-A23,FB1 day3 C,Unknown,1,Tubb3,Test,19.6280620091765,1,Pass,0.0113351551779112,89.711727181762,999,1
S38-A24,FB1 day3 C,Unknown,1,Gapdh,Test,14.2967838134485,1,Pass,0.0113351551779112,87.6016039162789,999,1
S38-A25,FB1 day3 C,Unknown,1,Fgf5,Test,20.091680352291,1,Pass,0.0113351551779112,73.1700069060066,999,1
S38-A26,FB1 day3 C,Unknown,1,T,Test,23.4113072554715,1,Pass,0.0113351551779112,77.2636328206375,999,1
S38-A27,FB1 day3 C,Unknown,1,Axin2,Test,19.659192171687,1,Pass,0.0113351551779112,83.7153924228581,999,1
S38-A28,FB1 day3 C,Unknown,1,Gcg,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A29,FB1 day3 C,Unknown,1,Hnf4a,Test,18.5055766160888,1,Pass,0.0113351551779112,84.4972686213503,999,1
S38-A30,FB1 day3 C,Unknown,1,Cxcr4,Test,13.9036617524096,1,Pass,0.0113351551779112,78.2934650495519,999,1
S38-A31,FB1 day3 C,Unknown,1,Hand2,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A32,FB1 day3 C,Unknown,1,Runx1,Test,31.8163975076128,1,Pass,0.0113351551779112,81.4011550435573,999,1
S38-A33,FB1 day3 C,Unknown,1,Krt10,Test,14.9416572076186,1,Pass,0.0113351551779112,78.1264530662395,999,1
S38-A34,FB1 day3 C,Unknown,1,Foxd3,Test,21.3432750009221,1,Pass,0.0113351551779112,82.0357588257705,999,1
S38-A35,FB1 day3 C,Unknown,1,Gad1,Test,33.8288321684917,1,Pass,0.0113351551779112,84.8471063261538,999,1
S38-A36,FB1 day3 C,Unknown,1,Actb,Test,11.8061176493693,1,Pass,0.0113351551779112,82.5534669225191,999,1
S38-A37,FB1 day3 C,Unknown,1,Klf2,Test,23.7434873410173,1,Pass,0.0113351551779112,85.7445355678587,999,1
S38-A38,FB1 day3 C,Unknown,1,Mixl1,Test,18.1951239102742,1,Pass,0.0113351551779112,87.5720617305777,999,1
S38-A39,FB1 day3 C,Unknown,1,Tbx6,Test,23.5055490217063,1,Pass,0.0113351551779112,82.1139937228019,999,1
S38-A40,FB1 day3 C,Unknown,1,Shh,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A41,FB1 day3 C,Unknown,1,Lgr5,Test,19.7933644529535,1,Pass,0.0113351551779112,78.8146715558797,999,1
S38-A42,FB1 day3 C,Unknown,1,Bmp4,Test,18.7161117539283,1,Pass,0.0113351551779112,80.2891927612745,999,1
S38-A43,FB1 day3 C,Unknown,1,Myh1,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A44,FB1 day3 C,Unknown,1,Myl3,Test,22.6174695723255,1,Pass,0.0113351551779112,75.7940662918158,999,1
S38-A45,FB1 day3 C,Unknown,1,Zic1,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A46,FB1 day3 C,Unknown,1,Pax6,Test,21.5631354858264,1,Pass,0.0113351551779112,76.2222148622651,999,1
S38-A47,FB1 day3 C,Unknown,1,L1cam,Test,22.7207158176294,1,Pass,0.0113351551779112,85.8813817301093,999,1
S38-A48,FB1 day3 C,Unknown,1,TBP,Test,17.9211497873328,1,Pass,0.0113351551779112,81.3541157829663,999,1
S38-A54,FB1 day3 C,Unknown,1,Col10a1,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A53,FB1 day3 C,Unknown,1,Dcn,Test,28.6505921957097,1,Pass,0.0113351551779112,76.9779510674598,999,1
S38-A52,FB1 day3 C,Unknown,1,Hhex,Test,15.306278673405,1,Pass,0.0113351551779112,79.875122793996,999,1
S38-A51,FB1 day3 C,Unknown,1,Foxa2,Test,20.4765318418424,1,Pass,0.0113351551779112,86.0549853243167,999,1
S38-A50,FB1 day3 C,Unknown,1,Wnt3a,Test,22.995202385732,1,Pass,0.0113351551779112,78.229343471196,999,1
S38-A49,FB1 day3 C,Unknown,1,Klf4,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A60,FB1 day3 C,Unknown,1,Gusb,Test,17.2278114052965,1,Pass,0.0113351551779112,80.4294843271764,999,1
S38-A59,FB1 day3 C,Unknown,1,Sox1,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A58,FB1 day3 C,Unknown,1,Vim,Test,13.2482418343014,1,Pass,0.0113351551779112,82.2982695111518,999,1
S38-A57,FB1 day3 C,Unknown,1,Fabp7,Test,18.9472948110847,1,Pass,0.0113351551779112,78.4023782331386,999,1
S38-A56,FB1 day3 C,Unknown,1,Myh7,Test,23.6189208695753,1,Pass,0.0113351551779112,86.025688117572,999,1
S38-A55,FB1 day3 C,Unknown,1,Igf2,Test,24.4103708792617,1,Pass,0.0113351551779112,77.1721382494448,999,1
S38-A66,FB1 day3 C,Unknown,1,Ctsk,Test,20.9178716513433,1,Pass,0.0113351551779112,80.061811438788,999,1
S38-A65,FB1 day3 C,Unknown,1,Apoh,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A64,FB1 day3 C,Unknown,1,Ins,Test,37.2678986215962,0,Fail,0.0113351551779112,999,999,0
S38-A63,FB1 day3 C,Unknown,1,Sox17,Test,18.2127629674684,1,Pass,0.0113351551779112,85.0856368993877,999,1
S38-A62,FB1 day3 C,Unknown,1,Nodal,Test,17.7306512797763,1,Pass,0.0113351551779112,84.1933124102646,999,1
S38-A61,FB1 day3 C,Unknown,1,Nanog,Test,18.8976733185199,1,Pass,0.0113351551779112,80.5882993708957,999,1
S38-A72,FB1 day3 C,Unknown,1,B2m,Test,15.3855188490242,1,Pass,0.0113351551779112,81.1950223219633,999,1
S38-A71,FB1 day3 C,Unknown,1,Otx2,Test,14.5531094988044,1,Pass,0.0113351551779112,81.9152423397569,999,1
S38-A70,FB1 day3 C,Unknown,1,Pou4f1,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A69,FB1 day3 C,Unknown,1,Dcx,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A68,FB1 day3 C,Unknown,1,Cd34,Test,23.8306594887122,1,Pass,0.0113351551779112,78.0806671221027,999,1
S38-A67,FB1 day3 C,Unknown,1,Smtn,Test,17.3021476693869,0.733623208699774,Pass,0.0113351551779112,85.9487911945455,999,1
S38-A78,FB1 day3 C,Unknown,1,Gata6,Test,15.3607388071153,1,Pass,0.0113351551779112,79.4289131652089,999,1
S38-A77,FB1 day3 C,Unknown,1,Alb,Test,26.407900863485,1,Pass,0.0113351551779112,79.8054879539064,999,1
S38-A76,FB1 day3 C,Unknown,1,Pdx1,Test,33.6446283464406,0.843220306099744,Pass,0.0113351551779112,88.4822937331643,999,1
S38-A75,FB1 day3 C,Unknown,1,Sox7,Test,34.6973502693252,0.7970642082583,Pass,0.0113351551779112,87.4352457539008,999,1
S38-A74,FB1 day3 C,Unknown,1,Lhx1,Test,17.9339404572857,1,Pass,0.0113351551779112,81.2967889168403,999,1
S38-A73,FB1 day3 C,Unknown,1,Pou5f1,Test,17.2212760077254,1,Pass,0.0113351551779112,84.7961714350192,999,1
S38-A84,FB1 day3 C,Unknown,1,,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A83,FB1 day3 C,Unknown,1,Krt14,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A82,FB1 day3 C,Unknown,1,Eno1,Test,15.7266691579572,1,Pass,0.0113351551779112,85.165892399772,999,1
S38-A81,FB1 day3 C,Unknown,1,Neurod1,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A80,FB1 day3 C,Unknown,1,Cd79a,Test,34.7744169610903,0.79107860074718,Pass,0.0113351551779112,87.7826128216737,999,1
S38-A79,FB1 day3 C,Unknown,1,Klf5,Test,19.8666812531667,1,Pass,0.0113351551779112,77.7846136682382,999,1
S38-A90,FB1 day3 C,Unknown,1,Kdr,Test,20.4128994882356,1,Pass,0.0113351551779112,78.4116605362921,999,1
S38-A89,FB1 day3 C,Unknown,1,Hgf,Test,23.57628936071,1,Pass,0.0113351551779112,75.5205865977213,999,1
S38-A88,FB1 day3 C,Unknown,1,Acvr1b,Test,18.260689388599,0.998052359322164,Pass,0.0113351551779112,86.805306681126,999,1
S38-A87,FB1 day3 C,Unknown,1,Krt19,Test,16.6299717396849,1,Pass,0.0113351551779112,83.9461414741139,999,1
S38-A86,FB1 day3 C,Unknown,1,Eomes,Test,14.7547125150513,1,Pass,0.0113351551779112,77.2236879808662,999,1
S38-A85,FB1 day3 C,Unknown,1,Prdm14,Test,21.5075207925811,1,Pass,0.0113351551779112,79.2283234074232,999,1
S38-A96,FB1 day3 C,Unknown,1,,Test,999,0,Fail,0.0113351551779112,999,999,0
S38-A95,FB1 day3 C,Unknown,1,Grin1,Test,999,0,Fail,0.0113351551779112,999,999,0
